2024-09-04 19:06:55,740 INFO    StreamThr :62990 [internal.py:wandb_internal():85] W&B internal server running at pid: 62990, started at: 2024-09-04 19:06:55.739855
2024-09-04 19:06:56,541 INFO    HandlerThread:62990 [system_monitor.py:probe():227] Publishing system info
2024-09-04 19:06:56,542 INFO    HandlerThread:62990 [system_monitor.py:probe():229] Finished publishing system info
2024-09-04 19:06:56,547 DEBUG   SenderThread:62990 [sender.py:send():391] send: files
2024-09-04 19:06:56,547 INFO    SenderThread:62990 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-04 19:06:56,679 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: python_packages
2024-09-04 19:06:56,679 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 19:06:56,679 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 19:06:56,679 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: python_packages
2024-09-04 19:06:56,680 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: stop_status
2024-09-04 19:06:56,851 DEBUG   SenderThread:62990 [sender.py:send():391] send: telemetry
2024-09-04 19:06:56,852 DEBUG   SenderThread:62990 [sender.py:send():391] send: config
2024-09-04 19:06:57,055 INFO    wandb-upload_0:62990 [upload_job.py:push():130] Uploaded file /var/folders/zy/92gsr54n69s9zzp7lqg34qw80000gn/T/tmp1st8q0a2wandb/q8jo6ise-wandb-metadata.json
2024-09-04 19:06:57,103 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/wandb-metadata.json
2024-09-04 19:06:57,103 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/requirements.txt
2024-09-04 19:06:57,103 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/output.log
2024-09-04 19:06:59,110 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/output.log
2024-09-04 19:07:00,825 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 19:07:01,119 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/output.log
2024-09-04 19:07:02,455 DEBUG   SenderThread:62990 [sender.py:send():391] send: exit
2024-09-04 19:07:02,455 INFO    SenderThread:62990 [sender.py:send_exit():598] handling exit code: 255
2024-09-04 19:07:02,455 INFO    SenderThread:62990 [sender.py:send_exit():600] handling runtime: 6
2024-09-04 19:07:02,456 INFO    SenderThread:62990 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-04 19:07:02,456 INFO    SenderThread:62990 [sender.py:send_exit():606] send defer
2024-09-04 19:07:02,456 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:02,456 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-04 19:07:02,456 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:02,456 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-04 19:07:02,456 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 1
2024-09-04 19:07:02,456 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:02,456 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-04 19:07:02,456 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:02,456 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-04 19:07:02,456 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 2
2024-09-04 19:07:02,456 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:02,456 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-04 19:07:02,456 INFO    HandlerThread:62990 [system_monitor.py:finish():203] Stopping system monitor
2024-09-04 19:07:02,456 DEBUG   SystemMonitor:62990 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-04 19:07:02,456 INFO    HandlerThread:62990 [interfaces.py:finish():200] Joined cpu monitor
2024-09-04 19:07:02,456 DEBUG   SystemMonitor:62990 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-04 19:07:02,456 INFO    HandlerThread:62990 [interfaces.py:finish():200] Joined disk monitor
2024-09-04 19:07:02,456 DEBUG   SystemMonitor:62990 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-04 19:07:02,456 INFO    HandlerThread:62990 [interfaces.py:finish():200] Joined gpuapple monitor
2024-09-04 19:07:02,457 INFO    HandlerThread:62990 [interfaces.py:finish():200] Joined memory monitor
2024-09-04 19:07:02,457 INFO    HandlerThread:62990 [interfaces.py:finish():200] Joined network monitor
2024-09-04 19:07:02,457 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:02,457 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-04 19:07:02,457 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 3
2024-09-04 19:07:02,457 DEBUG   SenderThread:62990 [sender.py:send():391] send: telemetry
2024-09-04 19:07:02,457 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:02,457 DEBUG   SenderThread:62990 [sender.py:send():391] send: stats
2024-09-04 19:07:02,457 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-04 19:07:02,457 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:02,457 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 3
2024-09-04 19:07:02,457 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 4
2024-09-04 19:07:02,457 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:02,457 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-04 19:07:02,457 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:02,457 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 4
2024-09-04 19:07:02,457 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 5
2024-09-04 19:07:02,457 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:02,457 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-04 19:07:02,457 DEBUG   SenderThread:62990 [sender.py:send():391] send: summary
2024-09-04 19:07:02,457 INFO    SenderThread:62990 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-04 19:07:02,458 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:02,458 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 5
2024-09-04 19:07:02,458 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 6
2024-09-04 19:07:02,458 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:02,458 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 6
2024-09-04 19:07:02,458 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:02,458 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 6
2024-09-04 19:07:02,459 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 19:07:03,127 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/wandb-summary.json
2024-09-04 19:07:03,457 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-04 19:07:04,545 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 7
2024-09-04 19:07:04,545 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: poll_exit
2024-09-04 19:07:04,545 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: defer
2024-09-04 19:07:04,546 INFO    HandlerThread:62990 [handler.py:handle_request_defer():184] handle defer: 7
2024-09-04 19:07:04,546 DEBUG   SenderThread:62990 [sender.py:send_request():418] send_request: defer
2024-09-04 19:07:04,546 INFO    SenderThread:62990 [sender.py:send_request_defer():622] handle sender defer: 7
2024-09-04 19:07:04,768 WARNING StreamThr :62990 [internal.py:is_dead():413] Internal process exiting, parent pid 62982 disappeared
2024-09-04 19:07:04,768 ERROR   StreamThr :62990 [internal.py:wandb_internal():151] Internal process shutdown.
2024-09-04 19:07:05,138 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/output.log
2024-09-04 19:07:05,139 INFO    Thread-12 :62990 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/config.yaml
2024-09-04 19:07:05,467 DEBUG   HandlerThread:62990 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-04 19:07:05,468 INFO    HandlerThread:62990 [handler.py:finish():884] shutting down handler
2024-09-04 19:07:05,468 INFO    WriterThread:62990 [datastore.py:close():296] close: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/run-z9629zaq.wandb
2024-09-04 19:07:06,887 INFO    SenderThread:62990 [sender.py:transition_state():626] send defer: 8
2024-09-04 19:07:06,887 INFO    SenderThread:62990 [sender.py:finish():1631] shutting down sender
2024-09-04 19:07:06,887 INFO    SenderThread:62990 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-04 19:07:07,145 INFO    SenderThread:62990 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/output.log
2024-09-04 19:07:07,146 INFO    SenderThread:62990 [dir_watcher.py:finish():388] scan: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files
2024-09-04 19:07:07,147 INFO    SenderThread:62990 [dir_watcher.py:finish():402] scan save: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/requirements.txt requirements.txt
2024-09-04 19:07:07,147 INFO    SenderThread:62990 [dir_watcher.py:finish():402] scan save: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/output.log output.log
2024-09-04 19:07:07,148 INFO    SenderThread:62990 [dir_watcher.py:finish():402] scan save: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/config.yaml config.yaml
2024-09-04 19:07:07,148 INFO    SenderThread:62990 [dir_watcher.py:finish():402] scan save: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/wandb-summary.json wandb-summary.json
2024-09-04 19:07:07,148 INFO    SenderThread:62990 [dir_watcher.py:finish():402] scan save: /Users/paul-henri/Documents/QS/dataspeech/notebooks/local/wandb/run-20240904_190655-z9629zaq/files/wandb-metadata.json wandb-metadata.json
2024-09-04 19:07:07,148 INFO    SenderThread:62990 [file_pusher.py:finish():169] shutting down file pusher
2024-09-04 19:07:07,148 INFO    SenderThread:62990 [file_pusher.py:join():175] waiting for file pusher
2024-09-04 19:07:07,149 INFO    SenderThread:62990 [file_stream.py:finish():601] file stream finish called
2024-09-04 19:07:07,326 INFO    SenderThread:62990 [file_stream.py:finish():605] file stream finish is done
